datetime_utc,(t+1),(t+2),(t+3),(t+4),(t+5),(t+6)
2020-01-02 03:00:00+00:00,0.08421348153868959,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276
2020-01-02 04:00:00+00:00,0.09693754744543602,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996
2020-01-02 05:00:00+00:00,0.10529926166841244,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516
2020-01-02 06:00:00+00:00,0.11517775195974274,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807
2020-01-02 07:00:00+00:00,0.1286731697986861,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452
2020-01-02 08:00:00+00:00,0.14362702616489276,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137
2020-01-02 09:00:00+00:00,0.14222692517871996,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805
2020-01-02 10:00:00+00:00,0.12966490799722516,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245
2020-01-02 11:00:00+00:00,0.12781107058034807,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408
2020-01-02 12:00:00+00:00,0.12742215363974452,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086
2020-01-02 13:00:00+00:00,0.13035847654130137,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074
2020-01-02 14:00:00+00:00,0.12887411021799805,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224
2020-01-02 15:00:00+00:00,0.13046218772546245,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134
2020-01-02 16:00:00+00:00,0.13828590018060408,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322
2020-01-02 17:00:00+00:00,0.1442817030149086,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586
2020-01-02 18:00:00+00:00,0.15325272044483074,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662
2020-01-02 19:00:00+00:00,0.16436926299708224,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729
2020-01-02 20:00:00+00:00,0.168913109253134,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876
2020-01-02 21:00:00+00:00,0.1687186507828322,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869
2020-01-02 22:00:00+00:00,0.1661582809238586,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485
2020-01-02 23:00:00+00:00,0.1593327886162662,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981
2020-01-03 00:00:00+00:00,0.1534731067111729,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436
2020-01-03 01:00:00+00:00,0.15411481966316876,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732
2020-01-03 02:00:00+00:00,0.15960503047468869,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678
2020-01-03 03:00:00+00:00,0.15369997492652485,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112
2020-01-03 04:00:00+00:00,0.1442104015757981,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228
2020-01-03 05:00:00+00:00,0.13942672320637436,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054
2020-01-03 06:00:00+00:00,0.12880929072789732,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907
2020-01-03 07:00:00+00:00,0.10797630660956678,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361
2020-01-03 08:00:00+00:00,0.0887378819477112,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162
2020-01-03 09:00:00+00:00,0.0681252840957228,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891
2020-01-03 10:00:00+00:00,0.061273863992090054,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394
2020-01-03 11:00:00+00:00,0.06771692130808907,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166
2020-01-03 12:00:00+00:00,0.07808803972418361,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967
2020-01-03 13:00:00+00:00,0.0838440104451162,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592
2020-01-03 14:00:00+00:00,0.09179736188045891,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944
2020-01-03 15:00:00+00:00,0.10766517305708394,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742
2020-01-03 16:00:00+00:00,0.12711102008726166,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024
2020-01-03 17:00:00+00:00,0.14546141773473967,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292
2020-01-03 18:00:00+00:00,0.16147831373859592,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113
2020-01-03 19:00:00+00:00,0.1722383490952944,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218
2020-01-03 20:00:00+00:00,0.1733208345799742,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965
2020-01-03 21:00:00+00:00,0.1687640244259024,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787
2020-01-03 22:00:00+00:00,0.1607264076534292,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988
2020-01-03 23:00:00+00:00,0.1609727217158113,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712
2020-01-04 00:00:00+00:00,0.16545823043077218,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156
2020-01-04 01:00:00+00:00,0.16624902820999965,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186
2020-01-04 02:00:00+00:00,0.1672666942045787,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747
2020-01-04 03:00:00+00:00,0.16520543441937988,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713
2020-01-04 04:00:00+00:00,0.1719012877467712,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292
2020-01-04 05:00:00+00:00,0.17195314333885156,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081
2020-01-04 06:00:00+00:00,0.17306803856858186,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385
2020-01-04 07:00:00+00:00,0.1777674516008747,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223
2020-01-04 08:00:00+00:00,0.17911569699496713,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587
2020-01-04 09:00:00+00:00,0.1815399459247292,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704
2020-01-04 10:00:00+00:00,0.1901609381081081,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547
2020-01-04 11:00:00+00:00,0.19735590150927385,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485
2020-01-04 12:00:00+00:00,0.1917166058705223,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189
2020-01-04 13:00:00+00:00,0.18771724333131587,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923
2020-01-04 14:00:00+00:00,0.18129363186234704,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054
2020-01-04 15:00:00+00:00,0.1777544877028547,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769
2020-01-04 16:00:00+00:00,0.1934732140522485,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097
2020-01-04 17:00:00+00:00,0.2044730815223189,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855
2020-01-04 18:00:00+00:00,0.20561390454808923,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358
2020-01-04 19:00:00+00:00,0.20357209060992054,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665
2020-01-04 20:00:00+00:00,0.1965845495770769,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342
2020-01-04 21:00:00+00:00,0.19374545591067097,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234
2020-01-04 22:00:00+00:00,0.18802189493478855,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552
2020-01-04 23:00:00+00:00,0.16670276464070358,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596
2020-01-05 00:00:00+00:00,0.15718078154492665,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655
2020-01-05 01:00:00+00:00,0.15353144425226342,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335
2020-01-05 02:00:00+00:00,0.14906538138433234,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582
2020-01-05 03:00:00+00:00,0.14611609458475552,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186
2020-01-05 04:00:00+00:00,0.14399001530945596,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946
2020-01-05 05:00:00+00:00,0.14293345762081655,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958
2020-01-05 06:00:00+00:00,0.1349541783894335,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321
2020-01-05 07:00:00+00:00,0.12209399155347582,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022
2020-01-05 08:00:00+00:00,0.10196753987724186,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891
2020-01-05 09:00:00+00:00,0.09620508720729946,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844
2020-01-05 10:00:00+00:00,0.08858879712047958,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885
2020-01-05 11:00:00+00:00,0.07476279988202321,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457
2020-01-05 12:00:00+00:00,0.06565566152289022,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559
2020-01-05 13:00:00+00:00,0.05894684429747891,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253
2020-01-05 14:00:00+00:00,0.054467817531527844,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413
2020-01-05 15:00:00+00:00,0.05568642394541885,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355
2020-01-05 16:00:00+00:00,0.05190744767255457,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926
2020-01-05 17:00:00+00:00,0.04438838682088559,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604
2020-01-05 18:00:00+00:00,0.04077145927327253,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604,0.06112477916485881
2020-01-05 19:00:00+00:00,0.03657115631475413,0.037770316881615355,0.042346572882716926,0.04661169533133604,0.06112477916485881,0.08130308643317312
2020-01-05 20:00:00+00:00,0.037770316881615355,0.042346572882716926,0.04661169533133604,0.06112477916485881,0.08130308643317312,0.09691161964939565
2020-01-05 21:00:00+00:00,0.042346572882716926,0.04661169533133604,0.06112477916485881,0.08130308643317312,0.09691161964939565,0.10914953938038764
2020-01-05 22:00:00+00:00,0.04661169533133604,0.06112477916485881,0.08130308643317312,0.09691161964939565,0.10914953938038764,0.11288962395919196
2020-01-05 23:00:00+00:00,0.06112477916485881,0.08130308643317312,0.09691161964939565,0.10914953938038764,0.11288962395919196,0.109719950893273
2020-01-06 00:00:00+00:00,0.08130308643317312,0.09691161964939565,0.10914953938038764,0.11288962395919196,0.109719950893273,0.10503998370800995
2020-01-06 01:00:00+00:00,0.09691161964939565,0.10914953938038764,0.11288962395919196,0.109719950893273,0.10503998370800995,0.09800058708308561
2020-01-06 02:00:00+00:00,0.10914953938038764,0.11288962395919196,0.109719950893273,0.10503998370800995,0.09800058708308561,0.09681439041424476
2020-01-06 03:00:00+00:00,0.11288962395919196,0.109719950893273,0.10503998370800995,0.09800058708308561,0.09681439041424476,0.09176495213540874
2020-01-06 04:00:00+00:00,0.109719950893273,0.10503998370800995,0.09800058708308561,0.09681439041424476,0.09176495213540874,0.0900472356477429
2020-01-06 05:00:00+00:00,0.10503998370800995,0.09800058708308561,0.09681439041424476,0.09176495213540874,0.0900472356477429,0.08282634445053717
2020-01-06 06:00:00+00:00,0.09800058708308561,0.09681439041424476,0.09176495213540874,0.0900472356477429,0.08282634445053717,0.06763913791996835
2020-01-06 07:00:00+00:00,0.09681439041424476,0.09176495213540874,0.0900472356477429,0.08282634445053717,0.06763913791996835,0.056237389611274016
2020-01-06 08:00:00+00:00,0.09176495213540874,0.0900472356477429,0.08282634445053717,0.06763913791996835,0.056237389611274016,0.05087033583094496
2020-01-06 09:00:00+00:00,0.0900472356477429,0.08282634445053717,0.06763913791996835,0.056237389611274016,0.05087033583094496,0.0453282694273443
2020-01-06 10:00:00+00:00,0.08282634445053717,0.06763913791996835,0.056237389611274016,0.05087033583094496,0.0453282694273443,0.04612554915558159
2020-01-06 11:00:00+00:00,0.06763913791996835,0.056237389611274016,0.05087033583094496,0.0453282694273443,0.04612554915558159,0.052037086652755624
2020-01-06 12:00:00+00:00,0.056237389611274016,0.05087033583094496,0.0453282694273443,0.04612554915558159,0.052037086652755624,0.0623757953238
2020-01-06 13:00:00+00:00,0.05087033583094496,0.0453282694273443,0.04612554915558159,0.052037086652755624,0.0623757953238,0.07236447874830154
2020-01-06 14:00:00+00:00,0.0453282694273443,0.04612554915558159,0.052037086652755624,0.0623757953238,0.07236447874830154,0.09158345756312695
2020-01-06 15:00:00+00:00,0.04612554915558159,0.052037086652755624,0.0623757953238,0.07236447874830154,0.09158345756312695,0.10345838814955576
2020-01-06 16:00:00+00:00,0.052037086652755624,0.0623757953238,0.07236447874830154,0.09158345756312695,0.10345838814955576,0.09510963782459932
2020-01-06 17:00:00+00:00,0.0623757953238,0.07236447874830154,0.09158345756312695,0.10345838814955576,0.09510963782459932,0.09650973881077211
2020-01-06 18:00:00+00:00,0.07236447874830154,0.09158345756312695,0.10345838814955576,0.09510963782459932,0.09650973881077211,0.0953753977340116
2020-01-06 19:00:00+00:00,0.09158345756312695,0.10345838814955576,0.09510963782459932,0.09650973881077211,0.0953753977340116,0.09638009983057107
2020-01-06 20:00:00+00:00,0.10345838814955576,0.09510963782459932,0.09650973881077211,0.0953753977340116,0.09638009983057107,0.0893536671036667
2020-01-06 21:00:00+00:00,0.09510963782459932,0.09650973881077211,0.0953753977340116,0.09638009983057107,0.0893536671036667,0.076162900868196
2020-01-06 22:00:00+00:00,0.09650973881077211,0.0953753977340116,0.09638009983057107,0.0893536671036667,0.076162900868196,0.07388773676566522
2020-01-06 23:00:00+00:00,0.0953753977340116,0.09638009983057107,0.0893536671036667,0.076162900868196,0.07388773676566522,0.07915756131084338
2020-01-07 00:00:00+00:00,0.09638009983057107,0.0893536671036667,0.076162900868196,0.07388773676566522,0.07915756131084338,0.08598305361843576
2020-01-07 01:00:00+00:00,0.0893536671036667,0.076162900868196,0.07388773676566522,0.07915756131084338,0.08598305361843576,0.08619047598675793
2020-01-07 02:00:00+00:00,0.076162900868196,0.07388773676566522,0.07915756131084338,0.08598305361843576,0.08619047598675793,0.08304024876786914
2020-01-07 03:00:00+00:00,0.07388773676566522,0.07915756131084338,0.08598305361843576,0.08619047598675793,0.08304024876786914,0.07683702356524243
2020-01-07 04:00:00+00:00,0.07915756131084338,0.08598305361843576,0.08619047598675793,0.08304024876786914,0.07683702356524243,0.07036803845320305
2020-01-07 05:00:00+00:00,0.08598305361843576,0.08619047598675793,0.08304024876786914,0.07683702356524243,0.07036803845320305,0.06439816341493848
2020-01-07 06:00:00+00:00,0.08619047598675793,0.08304024876786914,0.07683702356524243,0.07036803845320305,0.06439816341493848,0.06005525757819904
2020-01-07 07:00:00+00:00,0.08304024876786914,0.07683702356524243,0.07036803845320305,0.06439816341493848,0.06005525757819904,0.06148776830942201
2020-01-07 08:00:00+00:00,0.07683702356524243,0.07036803845320305,0.06439816341493848,0.06005525757819904,0.06148776830942201,0.05162872386512189
2020-01-07 09:00:00+00:00,0.07036803845320305,0.06439816341493848,0.06005525757819904,0.06148776830942201,0.05162872386512189,0.05394277966171304
2020-01-07 10:00:00+00:00,0.06439816341493848,0.06005525757819904,0.06148776830942201,0.05162872386512189,0.05394277966171304,0.06671221921152963
2020-01-07 11:00:00+00:00,0.06005525757819904,0.06148776830942201,0.05162872386512189,0.05394277966171304,0.06671221921152963,0.09016391072992397
2020-01-07 12:00:00+00:00,0.06148776830942201,0.05162872386512189,0.05394277966171304,0.06671221921152963,0.09016391072992397,0.10751608822985272
2020-01-07 13:00:00+00:00,0.05162872386512189,0.05394277966171304,0.06671221921152963,0.09016391072992397,0.10751608822985272,0.11333039649187586
2020-01-07 14:00:00+00:00,0.05394277966171304,0.06671221921152963,0.09016391072992397,0.10751608822985272,0.11333039649187586,0.11441288197655561
2020-01-07 15:00:00+00:00,0.06671221921152963,0.09016391072992397,0.10751608822985272,0.11333039649187586,0.11441288197655561,0.11860670298606421
2020-01-07 16:00:00+00:00,0.09016391072992397,0.10751608822985272,0.11333039649187586,0.11441288197655561,0.11860670298606421,0.12290423517973349
2020-01-07 17:00:00+00:00,0.10751608822985272,0.11333039649187586,0.11441288197655561,0.11860670298606421,0.12290423517973349,0.12583407613228015
2020-01-07 18:00:00+00:00,0.11333039649187586,0.11441288197655561,0.11860670298606421,0.12290423517973349,0.12583407613228015,0.13070850178784454
2020-01-07 19:00:00+00:00,0.11441288197655561,0.11860670298606421,0.12290423517973349,0.12583407613228015,0.13070850178784454,0.13026124730615046
2020-01-07 20:00:00+00:00,0.11860670298606421,0.12290423517973349,0.12583407613228015,0.13070850178784454,0.13026124730615046,0.12407746795055395
2020-01-07 21:00:00+00:00,0.12290423517973349,0.12583407613228015,0.13070850178784454,0.13026124730615046,0.12407746795055395,0.12044757650492091
2020-01-07 22:00:00+00:00,0.12583407613228015,0.13070850178784454,0.13026124730615046,0.12407746795055395,0.12044757650492091,0.11685009480433803
2020-01-07 23:00:00+00:00,0.13070850178784454,0.13026124730615046,0.12407746795055395,0.12044757650492091,0.11685009480433803,0.10896804480810585
2020-01-08 00:00:00+00:00,0.13026124730615046,0.12407746795055395,0.12044757650492091,0.11685009480433803,0.10896804480810585,0.10215551639853385
2020-01-08 01:00:00+00:00,0.12407746795055395,0.12044757650492091,0.11685009480433803,0.10896804480810585,0.10215551639853385,0.09580968831768572
2020-01-08 02:00:00+00:00,0.12044757650492091,0.11685009480433803,0.10896804480810585,0.10215551639853385,0.09580968831768572,0.07926775444401464
2020-01-08 03:00:00+00:00,0.11685009480433803,0.10896804480810585,0.10215551639853385,0.09580968831768572,0.07926775444401464,0.058382914733603755
2020-01-08 04:00:00+00:00,0.10896804480810585,0.10215551639853385,0.09580968831768572,0.07926775444401464,0.058382914733603755,0.041964137891123555
2020-01-08 05:00:00+00:00,0.10215551639853385,0.09580968831768572,0.07926775444401464,0.058382914733603755,0.041964137891123555,0.032636613265648436
2020-01-08 06:00:00+00:00,0.09580968831768572,0.07926775444401464,0.058382914733603755,0.041964137891123555,0.032636613265648436,0.038606488303913
2020-01-08 07:00:00+00:00,0.07926775444401464,0.058382914733603755,0.041964137891123555,0.032636613265648436,0.038606488303913,0.043830939206020623
2020-01-08 08:00:00+00:00,0.058382914733603755,0.041964137891123555,0.032636613265648436,0.038606488303913,0.043830939206020623,0.04352628760254796
2020-01-08 09:00:00+00:00,0.041964137891123555,0.032636613265648436,0.038606488303913,0.043830939206020623,0.04352628760254796,0.04187987255399266
2020-01-08 10:00:00+00:00,0.032636613265648436,0.038606488303913,0.043830939206020623,0.04352628760254796,0.04187987255399266,0.047324709722442425
2020-01-08 11:00:00+00:00,0.038606488303913,0.043830939206020623,0.04352628760254796,0.04187987255399266,0.047324709722442425,0.06526674458228668
2020-01-08 12:00:00+00:00,0.043830939206020623,0.04352628760254796,0.04187987255399266,0.047324709722442425,0.06526674458228668,0.08361066028075408
2020-01-08 13:00:00+00:00,0.04352628760254796,0.04187987255399266,0.047324709722442425,0.06526674458228668,0.08361066028075408,0.1037630397530284
2020-01-08 14:00:00+00:00,0.04187987255399266,0.047324709722442425,0.06526674458228668,0.08361066028075408,0.1037630397530284,0.1204605404029409
2020-01-08 15:00:00+00:00,0.047324709722442425,0.06526674458228668,0.08361066028075408,0.1037630397530284,0.1204605404029409,0.13665893097907894
2020-01-08 16:00:00+00:00,0.06526674458228668,0.08361066028075408,0.1037630397530284,0.1204605404029409,0.13665893097907894,0.15064697694278692
2020-01-08 17:00:00+00:00,0.08361066028075408,0.1037630397530284,0.1204605404029409,0.13665893097907894,0.15064697694278692,0.15778360280286216
2020-01-08 18:00:00+00:00,0.1037630397530284,0.1204605404029409,0.13665893097907894,0.15064697694278692,0.15778360280286216,0.16825843240311777
2020-01-08 19:00:00+00:00,0.1204605404029409,0.13665893097907894,0.15064697694278692,0.15778360280286216,0.16825843240311777,0.1814167888935383
2020-01-08 20:00:00+00:00,0.13665893097907894,0.15064697694278692,0.15778360280286216,0.16825843240311777,0.1814167888935383,0.18435311179509511
2020-01-08 21:00:00+00:00,0.15064697694278692,0.15778360280286216,0.16825843240311777,0.1814167888935383,0.18435311179509511,0.19222867984231712
2020-01-08 22:00:00+00:00,0.15778360280286216,0.16825843240311777,0.1814167888935383,0.18435311179509511,0.19222867984231712,0.20184789217324492
2020-01-08 23:00:00+00:00,0.16825843240311777,0.1814167888935383,0.18435311179509511,0.19222867984231712,0.20184789217324492,0.20526387930154602
2020-01-09 00:00:00+00:00,0.1814167888935383,0.18435311179509511,0.19222867984231712,0.20184789217324492,0.20526387930154602,0.20365635594705145
2020-01-09 01:00:00+00:00,0.18435311179509511,0.19222867984231712,0.20184789217324492,0.20526387930154602,0.20365635594705145,0.21065686087791544
2020-01-09 02:00:00+00:00,0.19222867984231712,0.20184789217324492,0.20526387930154602,0.20365635594705145,0.21065686087791544,0.2152395988280272
2020-01-09 03:00:00+00:00,0.20184789217324492,0.20526387930154602,0.20365635594705145,0.21065686087791544,0.2152395988280272,0.20931509743283316
2020-01-09 04:00:00+00:00,0.20526387930154602,0.20365635594705145,0.21065686087791544,0.2152395988280272,0.20931509743283316,0.20624913555107527
2020-01-09 05:00:00+00:00,0.20365635594705145,0.21065686087791544,0.2152395988280272,0.20931509743283316,0.20624913555107527,0.21968621584892808
2020-01-09 06:00:00+00:00,0.21065686087791544,0.2152395988280272,0.20931509743283316,0.20624913555107527,0.21968621584892808,0.23433542061166174
2020-01-09 07:00:00+00:00,0.2152395988280272,0.20931509743283316,0.20624913555107527,0.21968621584892808,0.23433542061166174,0.2542220401745237
2020-01-09 08:00:00+00:00,0.20931509743283316,0.20624913555107527,0.21968621584892808,0.23433542061166174,0.2542220401745237,0.25284786698439093
2020-01-09 09:00:00+00:00,0.20624913555107527,0.21968621584892808,0.23433542061166174,0.2542220401745237,0.25284786698439093,0.24197115654551177
2020-01-09 10:00:00+00:00,0.21968621584892808,0.23433542061166174,0.2542220401745237,0.25284786698439093,0.24197115654551177,0.2024053397881099
2020-01-09 11:00:00+00:00,0.23433542061166174,0.2542220401745237,0.25284786698439093,0.24197115654551177,0.2024053397881099,0.19752443218353527
2020-01-09 12:00:00+00:00,0.2542220401745237,0.25284786698439093,0.24197115654551177,0.2024053397881099,0.19752443218353527,0.21270515676509427
2020-01-09 13:00:00+00:00,0.25284786698439093,0.24197115654551177,0.2024053397881099,0.19752443218353527,0.21270515676509427,0.2016793614989835
2020-01-09 14:00:00+00:00,0.24197115654551177,0.2024053397881099,0.19752443218353527,0.21270515676509427,0.2016793614989835,0.19790038522611883
